observation_id,vraie_espece,groupe_vrai,ensemble,taille,couvert
1010081527,19618,Rare,"[np.float64(19618.0), np.float64(19621.0), np.float64(19609.0)]",3,True
1009541530,56247,Commun,"[np.float64(56247.0), np.float64(56237.0)]",2,True
1003851531,23045,Rare,"[np.float64(23045.0), np.float64(22987.0), np.float64(22996.0)]",3,True
1009511532,22943,Commun,"[np.float64(22943.0), np.float64(22944.0)]",2,True
1000971532,6878,Rare,"[np.float64(6878.0), np.float64(6876.0)]",2,True
1012951533,5515,Rare,"[np.float64(5515.0), np.float64(5457.0)]",2,True
1006041533,48991,Commun,[np.float64(48991.0)],1,True
1004061534,29203,Rare,"[np.float64(29203.0), np.float64(5090.0), np.float64(5083.0), np.float64(35162.0), np.float64(29204.0)]",5,True
1012991536,47201,Commun,"[np.float64(47201.0), np.float64(47128.0)]",2,True
1001601537,18754,Commun,"[np.float64(18740.0), np.float64(18738.0), np.float64(22967.0), np.float64(18754.0)]",4,True
1009981537,56327,Rare,"[np.float64(56327.0), np.float64(56299.0), np.float64(56275.0)]",3,True
1012361538,19,Rare,"[np.float64(19.0), np.float64(38.0), np.float64(48.0), np.float64(40649.0)]",4,True
1003381538,53454,Rare,"[np.float64(53454.0), np.float64(4030.0)]",2,True
1017571538,56529,Rare,"[np.float64(56529.0), np.float64(56469.0), np.float64(56412.0), np.float64(56460.0), np.float64(56415.0)]",5,True
1004401539,55918,Rare,"[np.float64(55918.0), np.float64(26181.0)]",2,True
1001601539,46008,Rare,"[np.float64(46008.0), np.float64(46097.0), np.float64(46020.0), np.float64(46075.0), np.float64(45993.0)]",5,True
1000911539,8689,Commun,[np.float64(8689.0)],1,True
1016641539,44532,Commun,[np.float64(44532.0)],1,True
1012171539,39618,Rare,"[np.float64(39618.0), np.float64(7151.0), np.float64(7146.0)]",3,True
1017761540,30945,Rare,[np.float64(30945.0)],1,True
1014171542,3210,Rare,[np.float64(3210.0)],1,True
1009601542,25965,Commun,[np.float64(25965.0)],1,True
1003851542,4709,Rare,"[np.float64(4709.0), np.float64(54953.0)]",2,True
1011971542,42155,Commun,[np.float64(42155.0)],1,True
1001801543,3004,Commun,[np.float64(3004.0)],1,True
1009511543,30583,Commun,[np.float64(30583.0)],1,True
1009431545,9066,Commun,"[np.float64(9066.0), np.float64(9096.0), np.float64(9088.0), np.float64(9087.0)]",4,True
1014281545,55870,Rare,"[np.float64(55870.0), np.float64(55925.0), np.float64(44957.0)]",3,True
1003251551,51552,Rare,"[np.float64(51552.0), np.float64(51554.0)]",2,True
1002501551,36646,Commun,"[np.float64(36646.0), np.float64(49359.0), np.float64(42483.0)]",3,True
1017361551,54226,Rare,"[np.float64(54226.0), np.float64(54219.0)]",2,True
1019171552,6320,Rare,[np.float64(6320.0)],1,True
1009511553,15995,Commun,[np.float64(15995.0)],1,True
1012341553,17237,Rare,"[np.float64(17237.0), np.float64(17306.0)]",2,True
1008421553,29077,Rare,[np.float64(29077.0)],1,True
1014271553,23941,Rare,"[np.float64(23941.0), np.float64(23931.0)]",2,True
1012361557,1692,Commun,"[np.float64(1692.0), np.float64(1680.0)]",2,True
1009751558,11924,Commun,"[np.float64(11924.0), np.float64(11930.0), np.float64(11929.0)]",3,True
1008421558,21816,Commun,"[np.float64(21816.0), np.float64(21814.0)]",2,True
1016781559,26752,Rare,"[np.float64(21231.0), np.float64(30860.0), np.float64(30811.0)]",3,False
1005341560,38426,Commun,[np.float64(38426.0)],1,True
1012991561,1982,Commun,"[np.float64(1982.0), np.float64(8594.0)]",2,True
1007781562,54612,Rare,"[np.float64(54612.0), np.float64(54613.0), np.float64(19011.0), np.float64(9531.0)]",4,True
1019611563,14955,Rare,"[np.float64(14955.0), np.float64(28806.0), np.float64(26098.0), np.float64(28805.0), np.float64(28804.0), np.float64(28789.0)]",6,True
1008701565,56224,Commun,"[np.float64(56224.0), np.float64(56249.0)]",2,True
1002661565,23510,Rare,[np.float64(23510.0)],1,True
1016701565,5263,Rare,[np.float64(5263.0)],1,True
1003511566,28568,Rare,"[np.float64(28567.0), np.float64(28568.0), np.float64(28552.0)]",3,True
1011381567,14224,Commun,"[np.float64(14224.0), np.float64(14240.0), np.float64(14190.0), np.float64(46884.0), np.float64(44436.0), np.float64(44431.0), np.float64(373.0)]",7,True
1004191567,15762,Commun,"[np.float64(15762.0), np.float64(15760.0)]",2,True
1008611569,26919,Commun,[np.float64(26919.0)],1,True
1011971570,18809,Rare,[np.float64(18809.0)],1,True
1004191570,42478,Commun,[np.float64(42478.0)],1,True
1008701572,55397,Commun,"[np.float64(55397.0), np.float64(55417.0), np.float64(29472.0)]",3,True
1008691573,26542,Commun,[np.float64(26542.0)],1,True
1008611573,21816,Commun,"[np.float64(21816.0), np.float64(21810.0), np.float64(21814.0), np.float64(2223.0)]",4,True
1004061576,3007,Commun,[np.float64(3007.0)],1,True
1010671577,44904,Rare,[np.float64(44904.0)],1,True
1004061578,2151,Commun,[np.float64(2151.0)],1,True
1016621578,35521,Rare,"[np.float64(35521.0), np.float64(35535.0)]",2,True
1016951579,35646,Rare,"[np.float64(35646.0), np.float64(4674.0)]",2,True
1003911579,49554,Rare,"[np.float64(29600.0), np.float64(49554.0)]",2,True
1011971579,5976,Rare,[np.float64(5976.0)],1,True
1005581581,47778,Rare,[np.float64(47778.0)],1,True
1004041581,55679,Commun,[np.float64(10734.0)],1,False
1007261581,52402,Commun,"[np.float64(52402.0), np.float64(52394.0), np.float64(52410.0)]",3,True
1006501582,41378,Commun,[np.float64(41378.0)],1,True
1012131582,44023,Rare,"[np.float64(44023.0), np.float64(44035.0)]",2,True
1004831582,50862,Rare,"[np.float64(50862.0), np.float64(50869.0), np.float64(50858.0), np.float64(50872.0)]",4,True
1004061583,40221,Rare,"[np.float64(40221.0), np.float64(40235.0), np.float64(40220.0)]",3,True
1003871584,358,Commun,"[np.float64(358.0), np.float64(362.0)]",2,True
1015861586,39105,Rare,"[np.float64(39105.0), np.float64(39110.0)]",2,True
1011971587,56224,Commun,"[np.float64(56249.0), np.float64(56224.0)]",2,True
1015081588,13761,Rare,"[np.float64(13761.0), np.float64(22023.0)]",2,True
1009511589,8338,Rare,"[np.float64(8335.0), np.float64(8338.0), np.float64(27581.0)]",3,True
1005581589,47778,Rare,"[np.float64(47778.0), np.float64(9947.0)]",2,True
1007441589,24760,Rare,"[np.float64(24760.0), np.float64(37092.0), np.float64(3007.0)]",3,True
1011751589,44861,Rare,"[np.float64(52978.0), np.float64(27288.0), np.float64(50941.0), np.float64(14328.0), np.float64(1552.0), np.float64(53016.0), np.float64(53021.0)]",7,False
1012131590,17564,Rare,[np.float64(17564.0)],1,True
1019311590,5552,Rare,"[np.float64(5552.0), np.float64(5550.0)]",2,True
1012991591,1982,Commun,"[np.float64(1982.0), np.float64(8594.0)]",2,True
1016951592,47778,Rare,[np.float64(47778.0)],1,True
1013561593,7151,Rare,"[np.float64(7151.0), np.float64(7145.0)]",2,True
1010311593,21041,Commun,"[np.float64(21041.0), np.float64(1503.0)]",2,True
1008691594,56224,Commun,"[np.float64(56224.0), np.float64(56249.0)]",2,True
1009061594,46659,Commun,[np.float64(46659.0)],1,True
1011971595,10879,Rare,[np.float64(10879.0)],1,True
1008711595,373,Commun,"[np.float64(373.0), np.float64(409.0)]",2,True
1009541597,19687,Rare,[np.float64(19687.0)],1,True
1016461597,21188,Commun,"[np.float64(21188.0), np.float64(21518.0), np.float64(21239.0)]",3,True
1005741597,56070,Rare,[np.float64(56070.0)],1,True
1004041598,4030,Commun,"[np.float64(4030.0), np.float64(3977.0)]",2,True
1001601598,25965,Commun,[np.float64(3259.0)],1,False
1019311599,7956,Commun,"[np.float64(7963.0), np.float64(7956.0)]",2,True
1011971599,49424,Commun,"[np.float64(49489.0), np.float64(49424.0), np.float64(49552.0), np.float64(49436.0), np.float64(49460.0)]",5,True
1001601599,43045,Commun,"[np.float64(43045.0), np.float64(43057.0)]",2,True
1005581599,47778,Rare,"[np.float64(47778.0), np.float64(37198.0), np.float64(15995.0)]",3,True
1004041599,55679,Commun,"[np.float64(55623.0), np.float64(55658.0), np.float64(55679.0), np.float64(55689.0)]",4,True
1007781600,1130,Rare,[np.float64(1130.0)],1,True
1001601600,25965,Commun,[np.float64(25965.0)],1,True
1005641601,22699,Rare,"[np.float64(22708.0), np.float64(22695.0), np.float64(22728.0), np.float64(22699.0)]",4,True
1008701602,22485,Commun,"[np.float64(22485.0), np.float64(22487.0), np.float64(42702.0)]",3,True
1013561604,25783,Rare,[np.float64(25783.0)],1,True
1009511604,44436,Commun,"[np.float64(44436.0), np.float64(55280.0), np.float64(44431.0), np.float64(42490.0)]",4,True
1012131604,8729,Rare,[np.float64(8729.0)],1,True
1001601604,47201,Commun,[np.float64(46135.0)],1,False
1004041604,20532,Commun,[np.float64(20532.0)],1,True
1005741605,23770,Commun,"[np.float64(23756.0), np.float64(23770.0), np.float64(23743.0)]",3,True
1009431607,13731,Commun,"[np.float64(13731.0), np.float64(13734.0), np.float64(13730.0), np.float64(13733.0), np.float64(13737.0)]",5,True
1012391608,15757,Commun,"[np.float64(15757.0), np.float64(15763.0), np.float64(15762.0), np.float64(15773.0), np.float64(37092.0), np.float64(37099.0), np.float64(3007.0), np.float64(15768.0), np.float64(3004.0)]",9,True
1006071608,15768,Commun,"[np.float64(15768.0), np.float64(37092.0)]",2,True
1010901609,22936,Rare,"[np.float64(22936.0), np.float64(18662.0), np.float64(9446.0)]",3,True
1004061609,55043,Rare,[np.float64(55043.0)],1,True
1009511611,22542,Commun,"[np.float64(22542.0), np.float64(22532.0)]",2,True
1003911612,53848,Rare,"[np.float64(53812.0), np.float64(53839.0), np.float64(53848.0), np.float64(53841.0), np.float64(53810.0)]",5,True
1003871612,41496,Commun,[np.float64(41496.0)],1,True
1015861613,39105,Rare,"[np.float64(39105.0), np.float64(39110.0), np.float64(39046.0), np.float64(39034.0)]",4,True
1005741615,7443,Commun,[np.float64(7443.0)],1,True
1011971617,13557,Rare,"[np.float64(50984.0), np.float64(50977.0)]",2,False
1010291619,11947,Commun,[np.float64(11947.0)],1,True
1004921619,41854,Rare,"[np.float64(41854.0), np.float64(41856.0)]",2,True
1004061620,10102,Commun,"[np.float64(10102.0), np.float64(10097.0), np.float64(10098.0)]",3,True
1015571621,8729,Rare,[np.float64(8729.0)],1,True
1014811621,23461,Rare,"[np.float64(23458.0), np.float64(23461.0), np.float64(23492.0)]",3,True
1003691623,37092,Commun,"[np.float64(37092.0), np.float64(3003.0), np.float64(3004.0)]",3,True
1003911623,3914,Commun,[np.float64(3914.0)],1,True
1003621623,31066,Rare,[np.float64(31066.0)],1,True
1003561623,3004,Commun,[np.float64(3004.0)],1,True
1004041624,46446,Rare,"[np.float64(46446.0), np.float64(46259.0), np.float64(46243.0), np.float64(46304.0)]",4,True
1015081624,13761,Rare,[np.float64(13761.0)],1,True
1003791625,40630,Commun,"[np.float64(40629.0), np.float64(40630.0)]",2,True
1004041625,3914,Commun,[np.float64(3914.0)],1,True
1010711628,19565,Rare,"[np.float64(19565.0), np.float64(10775.0)]",2,True
1012361628,27570,Commun,[np.float64(27570.0)],1,True
1011971629,28163,Rare,"[np.float64(28163.0), np.float64(28200.0)]",2,True
1001811629,22574,Rare,[np.float64(22574.0)],1,True
1001601630,11924,Commun,"[np.float64(11924.0), np.float64(11930.0)]",2,True
1019611631,57294,Rare,"[np.float64(57294.0), np.float64(57289.0), np.float64(57292.0), np.float64(57274.0), np.float64(1461.0)]",5,True
1003911633,37094,Commun,[np.float64(37094.0)],1,True
1001601635,35521,Rare,[np.float64(35521.0)],1,True
1003621635,52402,Commun,[np.float64(52402.0)],1,True
1003341636,53021,Commun,"[np.float64(52992.0), np.float64(14347.0), np.float64(53021.0)]",3,True
1004601636,5550,Commun,"[np.float64(5550.0), np.float64(5552.0)]",2,True
1009431636,2151,Commun,[np.float64(2151.0)],1,True
1005581638,29390,Rare,"[np.float64(29397.0), np.float64(29390.0), np.float64(11705.0), np.float64(11704.0), np.float64(27457.0)]",5,True
1011311639,23654,Rare,"[np.float64(23654.0), np.float64(23613.0)]",2,True
1008721639,27685,Rare,[np.float64(27685.0)],1,True
1010311640,7511,Rare,"[np.float64(7511.0), np.float64(7512.0), np.float64(47876.0), np.float64(9279.0), np.float64(20949.0), np.float64(17034.0)]",6,True
1002851642,25742,Commun,"[np.float64(25742.0), np.float64(25760.0), np.float64(25762.0), np.float64(25740.0)]",4,True
1014371642,29578,Rare,"[np.float64(29581.0), np.float64(29578.0)]",2,True
1015081644,46967,Rare,[np.float64(46967.0)],1,True
1001591644,4486,Rare,"[np.float64(4486.0), np.float64(4485.0)]",2,True
1008771650,43355,Commun,"[np.float64(43355.0), np.float64(43377.0), np.float64(43299.0)]",3,True
1001001650,1325,Rare,"[np.float64(1325.0), np.float64(1321.0), np.float64(1322.0)]",3,True
1013561652,13589,Commun,"[np.float64(13589.0), np.float64(13591.0)]",2,True
1017801652,37293,Rare,"[np.float64(37293.0), np.float64(31807.0), np.float64(44035.0), np.float64(31774.0), np.float64(44612.0)]",5,True
1009931652,56224,Commun,"[np.float64(56224.0), np.float64(56249.0), np.float64(56217.0), np.float64(56181.0)]",4,True
1013751653,44436,Commun,"[np.float64(44436.0), np.float64(44310.0), np.float64(44423.0), np.float64(44431.0), np.float64(44326.0)]",5,True
1010291656,10769,Rare,"[np.float64(10769.0), np.float64(10774.0)]",2,True
1004961656,40717,Commun,"[np.float64(40717.0), np.float64(29933.0), np.float64(14331.0), np.float64(14348.0), np.float64(14317.0), np.float64(27457.0), np.float64(11705.0), np.float64(25793.0), np.float64(18754.0)]",9,True
1011971656,32248,Commun,"[np.float64(32252.0), np.float64(32248.0)]",2,True
1009511657,28772,Commun,"[np.float64(28772.0), np.float64(28803.0), np.float64(28798.0), np.float64(14757.0), np.float64(11131.0), np.float64(28788.0), np.float64(53070.0)]",7,True
1010711658,3092,Rare,[np.float64(3092.0)],1,True
1007261659,32770,Commun,"[np.float64(32744.0), np.float64(32770.0)]",2,True
1003621659,373,Commun,"[np.float64(373.0), np.float64(376.0), np.float64(409.0)]",3,True
1003621661,52402,Commun,"[np.float64(52402.0), np.float64(52394.0), np.float64(52410.0)]",3,True
1003881662,11313,Commun,[np.float64(11313.0)],1,True
1011971663,51793,Commun,[np.float64(51793.0)],1,True
1005571666,28138,Rare,[np.float64(28138.0)],1,True
1015591666,27457,Commun,"[np.float64(27457.0), np.float64(27448.0), np.float64(48155.0), np.float64(29937.0), np.float64(44861.0), np.float64(29938.0)]",6,True
1015231666,32224,Rare,[np.float64(32224.0)],1,True
1014281667,11863,Rare,"[np.float64(11863.0), np.float64(11809.0), np.float64(11804.0)]",3,True
1011941667,27457,Commun,"[np.float64(27457.0), np.float64(29933.0)]",2,True
1003881668,425,Rare,"[np.float64(425.0), np.float64(434.0)]",2,True
1005051668,18387,Rare,[np.float64(18387.0)],1,True
1011751670,25473,Rare,"[np.float64(25473.0), np.float64(25487.0), np.float64(25499.0)]",3,True
1012991671,32744,Rare,"[np.float64(32744.0), np.float64(32769.0), np.float64(32770.0)]",3,True
1001591671,55298,Commun,"[np.float64(55298.0), np.float64(55294.0), np.float64(27073.0)]",3,True
1002191671,1683,Rare,[np.float64(1683.0)],1,True
1009591671,10640,Rare,"[np.float64(10640.0), np.float64(10618.0), np.float64(10592.0), np.float64(10636.0), np.float64(10648.0), np.float64(10701.0), np.float64(10641.0), np.float64(52402.0)]",8,True
1007261671,22787,Rare,[np.float64(22787.0)],1,True
1010291672,5488,Commun,"[np.float64(5488.0), np.float64(5495.0)]",2,True
1017531672,55387,Commun,"[np.float64(55387.0), np.float64(14306.0)]",2,True
1005051673,5041,Rare,"[np.float64(5041.0), np.float64(5058.0)]",2,True
1015571673,10427,Rare,"[np.float64(10431.0), np.float64(10426.0), np.float64(10430.0), np.float64(29581.0)]",4,False
1012391674,23467,Rare,[np.float64(23467.0)],1,True
1009511674,19,Rare,"[np.float64(19.0), np.float64(23.0), np.float64(38.0)]",3,True
1004891674,31866,Rare,"[np.float64(31866.0), np.float64(31880.0)]",2,True
1005081676,47850,Rare,"[np.float64(47850.0), np.float64(41256.0)]",2,True
1004061676,26329,Rare,"[np.float64(26329.0), np.float64(26298.0)]",2,True
1005081678,4147,Commun,[np.float64(4147.0)],1,True
1001591679,47201,Commun,[np.float64(46135.0)],1,False
1011741680,22485,Commun,"[np.float64(22485.0), np.float64(22487.0)]",2,True
1003711680,9905,Commun,"[np.float64(9899.0), np.float64(9905.0)]",2,True
1003401680,29666,Commun,[np.float64(29666.0)],1,True
1002571680,49178,Rare,[np.float64(49178.0)],1,True
1005051681,18387,Rare,[np.float64(18387.0)],1,True
1003621682,55397,Commun,"[np.float64(55397.0), np.float64(55417.0), np.float64(29472.0)]",3,True
1015641683,36553,Rare,"[np.float64(36593.0), np.float64(36577.0), np.float64(36568.0), np.float64(36553.0), np.float64(36560.0)]",5,True
1016681683,23661,Commun,"[np.float64(23682.0), np.float64(23661.0)]",2,True
1009511685,12229,Commun,[np.float64(12229.0)],1,True
1005051686,17398,Rare,[np.float64(17398.0)],1,True
1010091686,37092,Commun,"[np.float64(37092.0), np.float64(37095.0), np.float64(3004.0)]",3,True
1003791686,12086,Rare,[np.float64(12086.0)],1,True
1005051687,37187,Commun,"[np.float64(37187.0), np.float64(37181.0), np.float64(53848.0)]",3,True
1015641688,57071,Rare,[np.float64(57071.0)],1,True
1010311691,21410,Rare,"[np.float64(21410.0), np.float64(21160.0)]",2,True
1014301691,9410,Rare,"[np.float64(9410.0), np.float64(9368.0), np.float64(26751.0)]",3,True
1010661691,35855,Commun,[np.float64(35855.0)],1,True
1015911692,4147,Commun,"[np.float64(4147.0), np.float64(4143.0)]",2,True
1012211692,43271,Commun,[np.float64(43271.0)],1,True
1012391693,19927,Rare,[np.float64(19927.0)],1,True
1008691693,36075,Commun,[np.float64(36075.0)],1,True
1002561693,46969,Rare,[np.float64(46969.0)],1,True
1003891694,13894,Rare,[np.float64(13894.0)],1,True
1017761694,13548,Rare,[np.float64(13548.0)],1,True
1016281694,21022,Rare,"[np.float64(27581.0), np.float64(21023.0), np.float64(44982.0)]",3,False
1016351694,13589,Commun,"[np.float64(13589.0), np.float64(13581.0), np.float64(21036.0), np.float64(21016.0), np.float64(21008.0)]",5,True
1010661695,29578,Rare,"[np.float64(29578.0), np.float64(29581.0), np.float64(10431.0)]",3,True
1005741696,52402,Commun,"[np.float64(52402.0), np.float64(3092.0), np.float64(3104.0), np.float64(44041.0)]",4,True
1007261696,6708,Commun,"[np.float64(6708.0), np.float64(6705.0), np.float64(6710.0)]",3,True
1003691698,3668,Commun,"[np.float64(3665.0), np.float64(3668.0), np.float64(35416.0)]",3,True
1005081698,13815,Rare,[np.float64(13815.0)],1,True
1003691699,37105,Commun,[np.float64(37105.0)],1,True
1011751699,42185,Rare,"[np.float64(42185.0), np.float64(42127.0), np.float64(42116.0)]",3,True
1018401700,22069,Rare,"[np.float64(22069.0), np.float64(29228.0), np.float64(41925.0), np.float64(41881.0), np.float64(22014.0), np.float64(22079.0), np.float64(7812.0), np.float64(7808.0)]",8,True
1010691701,5636,Rare,"[np.float64(43822.0), np.float64(5636.0), np.float64(53597.0)]",3,True
1005081701,358,Commun,"[np.float64(358.0), np.float64(362.0)]",2,True
1003691702,49460,Commun,"[np.float64(49460.0), np.float64(5647.0)]",2,True
1019611704,37005,Rare,"[np.float64(37005.0), np.float64(37023.0), np.float64(37055.0)]",3,True
1010291705,10774,Commun,[np.float64(10774.0)],1,True
